Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos
L122,1.389093632,1.389044388,-4.770697614,-4.914798183,0.518426202,0.512159896,0.517494409,0.512882035,0.076779724,0.179370108,0.179509877,0.076127469,0.96007268,0.844949683,0.846254193,0.958861349,91.46178507,222.5121534,2.32974234,2.329532082,0.515502702,0.89982063,0.899209141,0.51814366,0.502924853,0.454912921,0.378789216,52.13176183,57.37471375,57.02324325,856.4828034,3.321311236,0.51819321,5.237475405,3.90943227,0.196645629,-3.321311236,0.588121035,0.076519503,-2904.04963,-2903.924772,0.759459,0.000418776,5.861064111,1.11905,1.11913,-4.850561061,-0.28571,1.09044,1.09061,-0.539349,0.393136,0.392685,-8.289404228,-4.280350868,4.009053359,2.00452668,0.498870886,6.284877548,9.852621617,1.09044,1.09061,0.899209141,0.89982063,2.329532082,2.32974234,0.0031770678883044105,0.512159896,0.518426202,0.41808157335716933,0.076127469,0.96007268,131.5935283901969,0.1486400430696745,1.11905,1.11913,-0.3481511242981953,-0.9374384217909476,0.5149291562957409,-0.8572327361904446
L123,1.388730129,1.392404566,3.460145166,-22.50472072,0.716362281,0.638604174,0.516655796,0.454877935,0.441856131,0.304276929,0.111302646,0.083302274,0.990868431,0.97293142,0.798453224,0.950009318,92.78923141,227.1545637,2.286157143,2.286788557,0.581508572,0.880165626,0.878593226,0.578723388,0.545299738,0.465793233,0.371920951,62.55840447,54.2602995,56.43937942,836.7335589,2.951332878,0.931824754,4.723327117,3.276694881,0.448034886,-2.951332878,0.325362003,0.097236794,-2942.103968,-2941.977838,0.848017,0.000423042,9.807323107,1.12368,1.10891,-4.954939746,-0.41757,1.83772,1.88728,-0.793529,0.975114,0.971334,-8.795263876,-4.468925767,4.326338109,2.163169055,0.46228472,6.632094821,10.16672313,1.83772,1.88728,0.878593226,0.880165626,2.286157143,2.286788557,0.1178792844615406,0.454877935,0.716362281,0.39084310512573833,0.083302274,0.990868431,3.315621628609861,0.18313105031133242,1.10891,1.12368,-0.9937067906038294,0.1120125631696609,0.819129991354771,0.5736079299165351
L124,1.380633273,1.39501664,-7.492642527,4.111348634,0.551411666,0.48709467,0.560729594,0.629658964,0.176108833,0.192554976,0.304463287,0.194092434,0.926714499,0.781634365,0.95485464,0.927366754,102.0879572,257.7049732,2.331848434,2.284396779,0.55706066,0.910600307,0.889751444,0.571554373,0.587227224,0.558231666,0.501080193,62.49090672,68.45135511,65.80227422,1164.785951,2.880777158,0.454524903,5.152913183,3.374265246,0.186574906,-2.880777158,0.493488089,0.095914672,-4323.758649,-4323.568037,1.349665,0.000639316,4.314127598,1.09607,1.13399,-8.346142347,-0.31636,1.82062,1.77974,-0.667866,0.959595,0.941589,-8.476346443,-4.182389882,4.293956561,2.14697828,0.465770897,6.329368163,9.32960098,1.77974,1.82062,0.889751444,0.910600307,2.284396779,2.331848434,0.05834100716604281,0.48709467,0.629658964,0.36955258756270515,0.176108833,0.95485464,6.334353922120871,0.3615494971439535,1.09607,1.13399,0.9999047257297131,0.01380360327549143,0.09423557128212841,0.9955499269776131
L125,1.395064907,1.390058626,4.748054109,15.05855214,0.555860977,0.476518822,0.54060287,0.573215617,0.229919866,0.129658964,0.175549758,0.174664555,0.881802087,0.823378681,0.970881476,0.906541185,96.53216226,231.5990286,2.342729014,2.334470531,0.536660222,0.921741055,0.889751444,0.542389516,0.532989341,0.484199964,0.401888132,49.16752991,0.0,51.19721868,819.2046033,3.388473784,0.592191513,5.288049279,4.010961604,0.180438541,-3.388473784,0.62248782,0.076217345,-2642.921156,-2642.805899,0.768917,0.000386574,7.680319275,1.12479,1.1289,-4.984424479,-0.27899,1.07588,1.07552,-0.534611,0.412373,0.384842,-8.605872636,-4.38647527,4.219397366,2.109698683,0.474001339,6.496173953,10.00149367,1.07552,1.07588,0.889751444,0.921741055,2.334470531,2.342729014,0.042179969137239204,0.476518822,0.573215617,0.38690560091274145,0.129658964,0.970881476,9.172733143874119,0.2720962069363967,1.12479,1.1289,0.7560193160016003,-0.6545493058834242,-0.7699914590603261,0.6380541928191916
L126,1.387875715,1.398005575,17.80493237,-17.3916951,0.455437011,0.4748183,0.577525158,0.730991428,0.096207603,0.095741707,0.476332464,0.23714126,0.814666418,0.853894894,0.985650391,0.917909057,83.95897552,247.1809283,2.309671928,2.342920445,0.559681327,0.920401603,0.913582044,0.577439327,0.575736732,0.499514717,0.379730649,55.62292032,59.74682109,66.10980538,771.0835369,3.415398635,0.60159441,5.132934506,3.963082343,0.260749202,-3.415398635,0.547683708,0.086099413,-2528.050454,-2527.935859,0.752811,0.000384354,4.122230587,1.18275,1.18236,-4.440725553,-0.25998,1.04481,1.02748,-0.553032,0.350724,0.310745,-8.863836566,-4.487429509,4.376407058,2.188203529,0.456995881,6.675633037,10.18279969,1.02748,1.04481,0.913582044,0.920401603,2.309671928,2.342920445,0.12614034939524524,0.455437011,0.730991428,0.3784145044426044,0.095741707,0.985650391,2.9999481233153173,0.21021942593066947,1.18236,1.18275,0.760463209664519,-0.6493810181601691,0.8441037069518018,-0.5361799435919128
L127,1.391460479,1.402771205,5.144337453,6.504133666,0.45166325,0.540672754,0.473001305,0.550037272,0.116567275,0.138045099,0.134877003,0.038203504,0.786759225,0.94330041,0.96519754,0.907799105,91.08065455,218.0555854,2.381024727,2.093306335,0.503989238,0.910489657,0.830122531,0.501885358,0.477641828,0.430487777,0.356650234,51.77559082,55.47548319,52.75023116,819.7040712,3.248553349,0.894170805,5.099054111,3.760206575,0.258599115,-3.248553349,0.511653227,0.086713481,-2355.467809,-2355.353338,0.767499,0.000383938,9.479815897,1.3046,1.15197,-4.513332497,-0.011,-0.54709,1.02055,-0.31415,-0.356456,0.387729,-8.735670943,-4.20415899,4.531511952,2.265755976,0.441353796,6.469914966,9.237490734,-0.54709,1.02055,0.830122531,0.910489657,2.093306335,2.381024727,0.04886811504509061,0.45166325,0.550037272,0.4286089777477554,0.038203504,0.96519754,8.770728671492197,0.08458404353243262,1.15197,1.3046,0.02552963008314182,-0.9996740658773828,-0.9596324002045047,-0.2812572780884812
L128,1.396962712,1.391276001,5.253415428,5.672807667,0.610696981,0.55471953,0.53291558,0.445536713,0.251444279,0.151928811,0.108879985,0.161805814,0.969949683,0.95751025,0.78219344,0.904025345,96.15912081,239.4304981,2.410387871,2.371500115,0.535809961,0.901130963,0.929125512,0.544309788,0.525397338,0.459697719,0.36032773,47.14837408,51.48138343,0.0,746.6626285,3.06927037,0.806563023,4.380300517,3.308967653,0.705396767,-3.06927037,0.239697283,0.066104904,-3496.155469,-3496.042201,0.858054,0.000379903,25.13504864,1.14231,1.17754,-4.436977462,-0.4012,1.52803,1.35663,-0.545222,0.313507,0.331356,-8.741657447,-4.369332097,4.37232535,2.186162675,0.457422502,6.555494772,9.828754329,1.35663,1.52803,0.901130963,0.929125512,2.371500115,2.410387871,0.06861286422729204,0.445536713,0.610696981,0.39874311578643346,0.108879985,0.969949683,5.811492061685803,0.2443793784509067,1.14231,1.17754,0.942572816640598,-0.33400072654143964,0.6205598311590752,0.7841591011726001
L129,1.393691263,1.3869516,-13.09720228,2.231511069,0.560822773,0.509411107,0.548756057,0.531541185,0.240775252,0.161712635,0.105013045,0.130870294,0.880870294,0.857109579,0.958069325,0.966641819,93.34377298,218.4841779,2.370928401,2.309790115,0.537504659,0.922876677,0.901573565,0.541951151,0.527175113,0.477181505,0.398822604,49.34186822,58.64872309,57.23160362,923.8244579,3.19966162,0.457588693,5.212046102,3.760529506,0.194821784,-3.19966162,0.560867886,0.078174105,-2799.797557,-2799.662224,0.877581,0.000453909,2.471751915,1.11239,1.13398,-5.362482075,-0.21318,0.89192,1.05263,-0.469575,0.358178,0.377249,-8.323418459,-4.123885404,4.199533055,2.099766527,0.476243424,6.223651932,9.223369089,0.89192,1.05263,0.901573565,0.922876677,2.309790115,2.370928401,0.022323929038304244,0.509411107,0.560822773,0.4075622586106831,0.105013045,0.966641819,18.256744048566556,0.2061459665032392,1.11239,1.13398,-0.7858111752869105,0.6184664880122483,-0.989723179270483,0.14299660280834403
L130,1.38945638,1.389310025,-4.438999522,-3.257259782,0.508782147,0.518961983,0.513907007,0.516935334,0.067322028,0.184168841,0.179975773,0.071748043,0.950242266,0.853755125,0.853894894,0.956065971,91.80485952,231.5381866,2.331706297,2.333000071,0.514774739,0.897124255,0.89898784,0.517398827,0.512267037,0.483016237,0.435239635,54.7463108,59.37066477,59.46536345,1145.37245,3.034357967,0.995651485,5.071049818,3.507060611,0.247652826,-3.034357967,0.472702643,0.07668184,-3677.228828,-3677.042039,1.149556,0.000626493,7.481304713,1.11672,1.11644,-6.416463297,-0.27371,1.09399,1.08703,-0.517542,0.383473,0.391057,-7.911438089,-3.991638073,3.919800016,1.959900008,0.510230112,5.951538081,9.036380781,1.08703,1.09399,0.897124255,0.89898784,2.331706297,2.333000071,0.004427175192416427,0.508782147,0.518961983,0.4195502963527554,0.067322028,0.956065971,94.76704176320563,0.13231994950483197,1.11644,1.11672,-0.643201842350384,-0.7656966697048327,-0.8073632881064362,0.5900546762953105
L131,1.394875814,1.399119332,2.745711896,16.09999326,0.574916139,0.522060194,0.506033358,0.474585352,0.209467015,0.191530004,0.148527767,0.18034849,0.940365263,0.852590384,0.800642937,0.831718226,102.6994021,273.6592929,2.356799056,2.445127213,0.519451174,0.895231551,0.9046776,0.535433865,0.540478856,0.491828428,0.411799155,51.7436474,64.15982339,68.25484582,899.1726178,3.157310266,2.373110462,4.962508587,3.597896787,0.324077934,-3.157310266,0.440586522,0.079708432,-3138.504196,-3138.36642,0.937352,0.000462103,3.224299257,1.22823,1.19907,-5.267826178,-0.27355,0.96752,1.02926,-0.425679,0.251714,0.30285,-7.998514522,-4.159260205,3.839254317,1.919627158,0.520934493,6.078887363,9.625012705,0.96752,1.02926,0.895231551,0.9046776,2.356799056,2.445127213,0.04193700875186524,0.474585352,0.574916139,0.36271342045484073,0.148527767,0.940365263,8.649005526382666,0.3129632349040558,1.19907,1.22823,0.8266653885387196,-0.5626938202896206,-0.33417713467050375,-0.942510287828951
L132,1.383187281,1.388252529,5.339350117,-17.13473641,0.480758479,0.539740962,0.50386694,0.537527954,0.096067835,0.171543049,0.121785315,0.10305628,0.865449124,0.907938874,0.953270593,0.9046776,93.38945137,214.8005428,2.270639271,2.274756353,0.515322167,0.859899133,0.865262766,0.513476817,0.490683438,0.441569912,0.376448085,54.87852138,52.22517984,56.98329599,1033.835985,3.519230897,3.046118818,5.763832565,4.465238085,0.028174623,-3.519230897,0.946007188,0.093170216,-3400.88546,-3400.741668,0.9711,0.000482281,10.14761728,1.11335,1.09785,-5.658904114,-0.43005,1.86745,1.89206,-0.651948,0.961385,1.004614,-8.158517466,-4.704848475,3.453668991,1.726834495,0.579094292,6.43168297,11.97756529,1.86745,1.89206,0.859899133,0.865262766,2.270639271,2.274756353,0.028373424016119628,0.480758479,0.539740962,0.4207010731419353,0.096067835,0.953270593,14.82729306490908,0.19982556563500567,1.09785,1.11335,-0.7567507840320377,0.6537034884922187,0.9216231410921897,0.3880860546365534
L133,1.393379815,1.393517364,5.962766569,6.402839495,0.493920052,0.589125978,0.493337682,0.587145919,0.17391912,0.218039508,0.215616847,0.175503168,0.813920984,0.960212449,0.958674991,0.811172195,101.2300258,231.4707331,2.374796863,2.373400137,0.540579575,0.90620341,0.905970462,0.544620135,0.530787818,0.481569459,0.405210545,54.72495598,58.67415547,56.659401,1006.252643,3.150744006,0.971359644,5.123816162,3.662200675,0.233640506,-3.150744006,0.511456668,0.076338475,-3061.994,-3061.85493,0.893767,0.000466443,1.915467632,1.13059,1.13042,-5.309008433,-0.27281,1.07139,1.07243,-0.561786,0.376194,0.374358,-8.284234065,-4.042523363,4.241710702,2.120855351,0.471507875,6.163378714,8.955640741,1.07139,1.07243,0.905970462,0.90620341,2.373400137,2.374796863,0.05457019439180401,0.493337682,0.589125978,0.3734365935185727,0.17391912,0.960212449,6.843233704416853,0.352535649202649,1.13042,1.13059,0.6434991285898009,0.765446844336148,-0.8452983207002924,0.5342946275429555
L134,1.39104978,1.391271196,-9.367705668,-8.897918332,0.474422288,0.552320164,0.471300783,0.551225307,0.04384085,0.129985091,0.127748789,0.040160268,0.905003727,0.974655237,0.974701826,0.902441297,83.9268904,222.1711093,2.345453907,2.346850262,0.512625792,0.913762579,0.913681047,0.522853175,0.509200278,0.438025534,0.35244545,57.397964,68.12407284,67.45032439,969.9761984,3.471104708,2.344983008,5.713728311,4.375001662,0.036168643,-3.471104708,0.903896954,0.085243765,-3069.600517,-3069.463171,0.991605,0.000460661,14.31545968,1.1801,1.17943,-6.063306549,-0.23912,1.06935,1.06665,-0.524505,0.274842,0.274974,-8.266002437,-4.409877061,3.856125375,1.928062688,0.518655335,6.337939749,10.41705763,1.06665,1.06935,0.913681047,0.913762579,2.345453907,2.346850262,0.04557941325532005,0.471300783,0.552320164,0.45832435264963595,0.040160268,0.974701826,10.055512344625019,0.08521154525643977,1.17943,1.1801,0.7809037051599282,-0.6246514254106011,0.7719920012915829,-0.6356322442590658
L135,1.387497988,1.385621537,-9.986384866,-0.803210413,0.529118524,0.464941297,0.474259225,0.520965337,0.102683563,0.13147596,0.111162877,0.048313455,0.955553485,0.798406634,0.930767797,0.900204994,92.3018232,220.2090742,2.275464308,2.278146002,0.497128914,0.866299385,0.840739145,0.49239262,0.458395746,0.393617624,0.324441544,50.75925054,51.71259104,50.21659307,1024.772737,2.998040454,0.630824624,4.947691514,3.412715036,0.312983068,-2.998040454,0.414674581,0.096879903,-3177.384102,-3177.237481,1.022539,0.000491769,10.72785225,1.09911,1.10897,-5.282283587,-0.32267,1.83859,1.84402,-0.716216,0.989981,0.968219,-8.674445326,-4.615050904,4.059394422,2.029697211,0.492684325,6.644748115,10.87666606,1.83859,1.84402,0.840739145,0.866299385,2.275464308,2.278146002,0.032405903974339366,0.464941297,0.529118524,0.42947282953501364,0.048313455,0.955553485,13.252919279002121,0.10391302151849936,1.09911,1.10897,-0.9304489767543216,-0.3664214808889293,0.2932155066456845,0.9560463726527676
L136,1.392188061,1.392202048,13.25082027,13.20900042,0.456764816,0.571352031,0.456555162,0.571654864,0.117079761,0.181326873,0.181839359,0.116846813,0.79644987,0.96137719,0.961470369,0.796263511,98.00243244,223.8330255,2.329937137,2.329749372,0.514390375,0.888120807,0.887957743,0.515734591,0.483832503,0.393147082,0.281116399,50.36724049,54.0411269,54.34304464,632.8322459,3.207472695,0.221029528,4.453279942,3.482556313,0.667803677,-3.207472695,0.275083619,0.068674521,-3182.511144,-3182.41742,0.628761,0.000314352,26.68062731,1.15956,1.15959,-3.329432939,-0.26068,1.35645,1.40695,-0.582005,0.310822,0.310517,-9.002342516,-4.702943678,4.299398838,2.149699419,0.465181314,6.852643097,10.92215893,1.35645,1.40695,0.887957743,0.888120807,2.329749372,2.329937137,0.06630507218293841,0.456555162,0.571654864,0.3957100449060687,0.116846813,0.961470369,5.968020724180625,0.25593142455806905,1.15956,1.15959,-0.5753730432427084,-0.8178911058995717,-0.703241807424116,-0.7109507439273571
L137,1.391987064,1.392011121,12.52465057,12.44467652,0.460678345,0.57153839,0.460678345,0.571561685,0.119968319,0.179836004,0.179789415,0.119968319,0.801388371,0.963240775,0.963333955,0.801388371,97.86416678,222.2273021,2.329766105,2.329542335,0.516271431,0.890030982,0.890223164,0.517507448,0.491038204,0.428978638,0.327292885,52.53832786,57.8637654,57.25546449,726.1924299,3.178348639,0.230630604,4.469448804,3.45437853,0.652581087,-3.178348639,0.276029891,0.068959321,-3339.351547,-3339.244168,0.743164,0.000360151,26.46568926,1.15243,1.15268,-3.751665116,-0.36903,1.40183,1.484,-0.614997,0.326833,0.326528,-8.926422752,-4.629745052,4.296677699,2.14833885,0.465475919,6.778083902,10.6925454,1.40183,1.484,0.890030982,0.890223164,2.329542335,2.329766105,0.06401180221683882,0.460678345,0.571561685,0.396907850548607,0.119968319,0.963333955,6.200541725166382,0.2604166666440551,1.15243,1.15268,-0.4571557045153196,-0.8893866773395596,0.7350743279369361,-0.6779865281906874
L138,1.388296514,1.389539702,-2.95794881,-15.93196223,0.53291558,0.481503914,0.477590384,0.466269102,0.177739471,0.110510622,0.099888185,0.103242639,0.888091688,0.852497205,0.832650019,0.851938129,84.54783369,233.9151245,2.311089833,2.314035148,0.489307678,0.908521245,0.900507827,0.50298321,0.502069471,0.43132455,0.320034669,49.31030614,58.85747988,63.99787638,708.6226653,3.375230779,1.068616445,4.895041829,3.815886852,0.391614244,-3.375230779,0.440656073,0.080668007,-2295.531691,-2295.422749,0.655154,0.000365393,5.14710577,1.17685,1.18025,-3.44894295,-0.27867,1.04697,1.05872,-0.407367,0.329692,0.3179,-8.718255656,-4.59491448,4.123341177,2.061670588,0.48504354,6.656585068,10.74616988,1.04697,1.05872,0.900507827,0.908521245,2.311089833,2.314035148,0.029610494174360784,0.466269102,0.53291558,0.393078561749983,0.099888185,0.888091688,13.274974724682,0.21422861727603817,1.17685,1.18025,0.27170857910141855,-0.962379575865307,0.9910983489166204,0.13313174968710106
L139,1.404033725,1.387965766,4.078225196,28.00548675,0.649180022,0.724352404,0.497903466,0.509760529,0.342154305,0.454761461,0.099375699,0.169353336,0.95620574,0.993943347,0.92014536,0.826453597,96.80063419,230.3979907,2.39199574,2.337293489,0.595462169,0.905277441,0.874947587,0.59960198,0.576190044,0.505580752,0.416625869,68.22849205,66.17115493,52.73128611,904.7544133,3.346948991,1.093723931,5.162898821,3.900726158,0.236878346,-3.346948991,0.553777167,0.075589346,-2871.073912,-2870.943453,0.888566,0.000437562,6.07345056,1.1176,1.15751,-5.419830845,-0.26898,1.26518,1.22372,-0.603673,0.563021,0.58043,-8.40124302,-4.081435644,4.319807377,2.159903688,0.462983607,6.241339332,9.017605013,1.22372,1.26518,0.874947587,0.905277441,2.337293489,2.39199574,0.1100918793249081,0.497903466,0.724352404,0.37019903166536816,0.099375699,0.993943347,3.362637044035011,0.1995882852520653,1.1176,1.15751,0.5553119922940886,-0.8316421052438182,-0.873198457223105,-0.48736480618032874
L140,1.405970579,1.387514306,4.901680098,-14.56889804,0.55476612,0.558376817,0.280120201,0.47230246,0.167396571,0.168142005,0.065039135,0.012812151,0.942135669,0.948611629,0.879565785,0.547428252,89.5176863,199.285034,2.311596955,2.163060455,0.466315691,0.897700801,0.591810706,0.451411303,0.416462347,0.368615357,0.301835048,44.97446173,61.81596812,46.98472051,713.1742293,3.124037452,1.753368064,4.839686153,3.512180808,0.394457204,-3.124037452,0.388143356,0.068466916,-3158.684189,-3158.58492,0.610101,0.00033295,4.192176659,1.3796,1.09933,-3.513397352,-0.04287,-0.79339,1.1484,-0.407872,-0.540439,0.406338,-8.584103528,-4.210689723,4.373413805,2.186706903,0.457308658,6.397396625,9.358063381,-0.79339,1.1484,0.591810706,0.897700801,2.163060455,2.311596955,0.13038827693081856,0.280120201,0.558376817,0.4108036353427953,0.012812151,0.948611629,3.1506178700463967,0.04573804728920639,1.09933,1.3796,0.9998432824908332,0.01770340244009099,-0.9788365700747294,-0.20464351708358483
L141,1.392008999,1.390818672,16.4127375,2.246399002,0.584257361,0.572260529,0.54118524,0.52769754,0.243011554,0.212215803,0.121785315,0.156028699,0.925503168,0.932305255,0.933609765,0.926341782,96.41642026,224.3334358,2.356969585,2.351240103,0.556355991,0.925415813,0.921892471,0.5684703,0.565716549,0.518346637,0.426871339,60.55991925,59.69434672,62.06942458,834.2048752,3.37242191,0.453619431,5.297720248,3.998301619,0.174159461,-3.37242191,0.625879709,0.066540802,-3981.364164,-3981.240024,0.771398,0.000416368,6.228115807,1.13718,1.11713,-5.057260247,-0.18839,1.12556,1.04638,-0.59178,0.328575,0.432332,-8.351446186,-4.421305843,3.930140343,1.965070171,0.50888768,6.386376014,10.37769521,1.04638,1.12556,0.921892471,0.925415813,2.351240103,2.356969585,0.026349567617206027,0.52769754,0.584257361,0.4004547773668848,0.121785315,0.933609765,15.197774141287672,0.23078620946385311,1.11713,1.13718,0.8265508817034113,-0.5628620079160729,-0.9581182697208416,-0.28637280113017155
L142,1.394677167,1.394974734,22.94271507,6.786802525,0.590779911,0.686265375,0.4851612,0.555068953,0.204435334,0.407146851,0.134178159,0.145499441,0.977124488,0.965383899,0.975959747,0.824822959,97.40647721,234.2777264,2.388845482,2.415668299,0.579388744,0.917990589,0.918893263,0.5919946,0.579107013,0.502543199,0.375636873,61.4879904,0.0,64.93529014,738.0427268,3.200861143,0.745611393,4.665229013,3.538011378,0.517921222,-3.200861143,0.337150236,0.078531883,-2529.57631,-2529.458008,0.811764,0.000396787,4.424513304,1.19476,1.18835,-4.405521803,-0.27342,1.00828,1.01677,-0.630497,0.246125,0.284562,-8.694309637,-4.311643961,4.382665676,2.191332838,0.456343273,6.502976799,9.649083543,1.00828,1.01677,0.917990589,0.918893263,2.388845482,2.415668299,0.08371108187660313,0.4851612,0.686265375,0.3930507380206516,0.134178159,0.977124488,4.69532502996485,0.27656407602256733,1.18835,1.19476,-0.01710411463638052,-0.9998537139314458,0.9738771511201609,-0.22707552603941972
